screen_time_hours,sleep_hours,energy_level,hour_of_day,day_of_week,scroll_session_mins,heart_rate_resting,mood_valence,hour_sin,hour_cos,day_sin,day_cos,screen_sleep_interaction,weather_temp_c,stress_score,stress_label,archetype,user_id
8.91,4.29,3,20,0,61.75,64.3,-0.6,-0.866,0.5,0.0,1.0,0.0621,14.9,0.8961,high,student,student_07
1.55,8.45,8,8,4,0.74,56.2,0.7,0.866,-0.5,-0.4339,-0.901,0.0,7.7,0.3142,low,athlete,athlete_08
5.8,4.17,1,20,0,7.13,72.3,-0.4,-0.866,0.5,0.0,1.0,0.0417,17.1,0.9354,high,student,student_15
12.28,4.76,3,21,1,70.49,74.7,-0.6,-0.7071,0.7071,0.7818,0.6235,0.0747,20.6,0.98,high,chronic_stress,chronic_stress_01
1.92,9.73,5,6,3,17.72,74.8,-0.6,1.0,0.0,0.4339,-0.901,0.0,16.7,0.6209,moderate,shift_worker,shift_worker_04
3.69,6.46,6,19,5,16.35,84.4,0.7,-0.9659,0.2588,-0.9749,-0.2225,0.0107,11.0,0.3524,low,professional,professional_01
1.63,7.76,6,6,5,5.08,49.0,0.6,1.0,0.0,-0.9749,-0.2225,0.0007,17.5,0.177,low,athlete,athlete_10
3.79,8.42,7,19,1,7.07,59.2,-0.4,-0.9659,0.2588,0.7818,0.6235,0.0,5.8,0.1878,low,athlete,athlete_14
3.42,4.52,2,7,3,1.48,78.1,-0.4,0.9659,-0.2588,0.4339,-0.901,0.0223,19.9,0.6512,high,shift_worker,shift_worker_09
3.61,5.42,4,7,3,24.76,69.6,0.9,0.9659,-0.2588,0.4339,-0.901,0.0175,11.1,0.54,moderate,professional,professional_10
9.11,7.84,3,19,5,48.2,70.5,-0.8,-0.9659,0.2588,-0.9749,-0.2225,0.0027,19.0,0.8929,high,professional,professional_09
14.0,7.04,2,22,6,18.0,98.1,-0.6,-0.5,0.866,-0.7818,0.6235,0.0251,7.3,0.9001,high,shift_worker,shift_worker_14
14.0,7.71,7,19,6,10.03,54.0,-0.6,-0.9659,0.2588,-0.7818,0.6235,0.0077,0.7,0.798,high,recovering,recovering_01
7.44,6.16,3,7,3,73.77,69.8,0.6,0.9659,-0.2588,0.4339,-0.901,0.0257,-0.5,0.8424,high,professional,professional_02
4.84,4.39,2,15,3,0.5,69.3,0.5,-0.7071,-0.7071,0.4339,-0.901,0.0327,6.1,0.4394,moderate,shift_worker,shift_worker_06
4.89,5.24,4,20,0,3.0,74.8,-0.7,-0.866,0.5,0.0,1.0,0.0253,20.1,0.5112,moderate,professional,professional_07
14.0,5.44,2,22,0,71.2,64.6,-0.8,-0.5,0.866,0.0,1.0,0.0672,17.2,0.98,high,student,student_14
8.42,3.76,1,6,6,6.18,94.3,-0.6,1.0,0.0,-0.7818,0.6235,0.0669,24.1,0.98,high,shift_worker,shift_worker_14
4.87,5.66,2,9,1,10.11,66.6,0.6,0.7071,-0.7071,0.7818,0.6235,0.0214,17.4,0.7043,moderate,chronic_stress,chronic_stress_00
2.38,9.24,8,20,6,10.99,71.1,0.7,-0.866,0.5,-0.7818,0.6235,0.0,16.3,0.0822,low,recovering,recovering_12
1.9,3.09,2,12,2,0.73,77.5,-0.8,0.0,-1.0,0.9749,-0.2225,0.0175,21.5,0.7779,high,student,student_11
9.18,6.31,4,20,0,11.45,76.2,0.7,-0.866,0.5,0.0,1.0,0.029,14.9,0.5467,moderate,professional,professional_18
4.05,6.96,4,6,5,12.48,70.1,-0.7,1.0,0.0,-0.9749,-0.2225,0.0079,15.3,0.5933,moderate,shift_worker,shift_worker_14
14.0,7.77,2,12,2,53.61,69.2,-0.7,0.0,-1.0,0.9749,-0.2225,0.0061,24.2,0.9404,high,professional,professional_04
13.39,6.07,3,22,3,88.06,99.5,-0.8,-0.5,0.866,0.4339,-0.901,0.0485,4.2,0.98,high,shift_worker,shift_worker_19
14.0,10.8,6,21,5,120.0,63.0,-0.4,-0.7071,0.7071,-0.9749,-0.2225,0.0,12.3,0.7482,high,student,student_02
1.22,6.73,6,7,3,2.77,79.6,-0.4,0.9659,-0.2588,0.4339,-0.901,0.0029,13.5,0.3567,moderate,shift_worker,shift_worker_13
4.98,9.63,6,23,6,6.92,71.2,0.7,-0.2588,0.9659,-0.7818,0.6235,0.0,32.2,0.5593,moderate,student,student_11
8.86,7.16,6,12,5,31.18,52.3,0.7,0.0,-1.0,-0.9749,-0.2225,0.0139,13.0,0.5772,moderate,athlete,athlete_15
2.3,8.55,10,6,2,0.5,61.6,0.6,1.0,0.0,0.9749,-0.2225,0.0,-1.4,0.0973,low,athlete,athlete_05
2.4,8.15,7,7,3,5.57,54.3,-0.8,0.9659,-0.2588,0.4339,-0.901,0.0,11.6,0.1943,low,athlete,athlete_08
14.0,6.59,3,12,2,67.85,74.0,0.6,0.0,-1.0,0.9749,-0.2225,0.037,19.4,0.8153,high,professional,professional_11
2.44,6.9,6,7,3,21.6,81.3,0.9,0.9659,-0.2588,0.4339,-0.901,0.0051,1.7,0.438,moderate,professional,professional_10
6.53,7.15,6,8,5,18.52,76.1,-0.4,0.866,-0.5,-0.9749,-0.2225,0.0104,4.0,0.5941,moderate,recovering,recovering_19
11.34,3.0,1,22,4,17.43,82.8,-0.8,-0.5,0.866,-0.4339,-0.901,0.1063,3.8,0.98,high,shift_worker,shift_worker_07
11.23,5.0,1,6,4,20.94,89.5,-0.8,1.0,0.0,-0.4339,-0.901,0.0631,6.2,0.9659,high,shift_worker,shift_worker_07
6.77,6.99,6,19,6,11.09,76.2,0.5,-0.9659,0.2588,-0.7818,0.6235,0.0128,11.2,0.6594,high,recovering,recovering_00
6.19,7.03,4,19,2,13.48,69.5,0.6,-0.9659,0.2588,0.9749,-0.2225,0.0113,1.7,0.5749,moderate,recovering,recovering_06
8.21,8.1,7,12,5,25.61,54.5,0.7,0.0,-1.0,-0.9749,-0.2225,0.0,19.6,0.3014,low,athlete,athlete_18
14.0,5.11,3,22,6,120.0,75.7,-0.4,-0.5,0.866,-0.7818,0.6235,0.0759,16.9,0.98,high,chronic_stress,chronic_stress_05
1.98,8.7,9,18,2,6.38,69.6,0.5,-1.0,-0.0,0.9749,-0.2225,0.0,14.0,0.3952,moderate,athlete,athlete_19
3.55,6.44,4,23,3,2.77,67.0,0.6,-0.2588,0.9659,0.4339,-0.901,0.0104,-3.3,0.502,moderate,student,student_07
10.15,6.06,5,8,1,8.01,72.1,-0.6,0.866,-0.5,0.7818,0.6235,0.037,2.3,0.7878,high,recovering,recovering_19
5.53,5.83,3,12,4,0.58,71.3,0.6,0.0,-1.0,-0.4339,-0.901,0.0226,7.5,0.6098,moderate,professional,professional_14
13.65,5.33,1,20,4,120.0,88.5,-0.7,-0.866,0.5,-0.4339,-0.901,0.0683,16.2,0.98,high,chronic_stress,chronic_stress_09
3.32,6.21,4,12,3,42.24,62.2,0.6,0.0,-1.0,0.4339,-0.901,0.0111,17.9,0.3676,moderate,athlete,athlete_06
4.87,3.7,1,9,3,36.52,74.6,-0.8,0.7071,-0.7071,0.4339,-0.901,0.0392,5.0,0.8889,high,chronic_stress,chronic_stress_06
4.92,4.8,2,20,2,27.59,84.0,-0.6,-0.866,0.5,0.9749,-0.2225,0.0295,8.5,0.8058,high,chronic_stress,chronic_stress_08
12.26,4.98,1,9,0,22.15,75.1,-0.8,0.7071,-0.7071,0.0,1.0,0.0695,16.9,0.98,high,chronic_stress,chronic_stress_00
5.23,5.71,2,12,6,3.58,73.5,0.6,0.0,-1.0,-0.7818,0.6235,0.0225,25.2,0.5089,moderate,recovering,recovering_16
5.23,5.95,3,7,3,4.66,65.4,-0.4,0.9659,-0.2588,0.4339,-0.901,0.0201,12.0,0.7697,high,professional,professional_17
4.67,6.32,4,12,3,3.41,77.6,-0.7,0.0,-1.0,0.4339,-0.901,0.0147,-1.3,0.6592,moderate,professional,professional_11
14.0,6.83,1,22,6,120.0,66.3,-0.6,-0.5,0.866,-0.7818,0.6235,0.0307,17.1,0.98,high,student,student_06
5.08,6.3,3,20,4,34.56,75.6,-0.7,-0.866,0.5,-0.4339,-0.901,0.0162,11.7,0.7606,high,professional,professional_17
5.98,3.0,2,20,3,15.46,88.5,-0.6,-0.866,0.5,0.4339,-0.901,0.0561,5.1,0.9735,high,chronic_stress,chronic_stress_11
1.04,6.45,5,18,4,6.62,71.5,0.5,-1.0,-0.0,-0.4339,-0.901,0.003,19.7,0.2402,low,professional,professional_08
11.17,6.74,2,15,5,69.64,87.3,-0.6,-0.7071,-0.7071,-0.9749,-0.2225,0.0264,4.2,0.98,high,shift_worker,shift_worker_18
4.41,8.31,6,12,6,26.19,67.3,0.9,0.0,-1.0,-0.7818,0.6235,0.0,11.4,0.3677,moderate,recovering,recovering_19
13.92,6.03,1,22,1,60.65,93.9,-0.4,-0.5,0.866,0.7818,0.6235,0.0516,17.3,0.98,high,chronic_stress,chronic_stress_10
11.95,7.54,4,19,0,70.59,72.3,-0.4,-0.9659,0.2588,0.0,1.0,0.0103,-0.3,0.8849,high,recovering,recovering_11
5.45,7.57,5,12,6,97.91,55.8,-0.8,0.0,-1.0,-0.7818,0.6235,0.0044,14.0,0.5218,moderate,recovering,recovering_18
0.92,6.89,7,6,1,5.3,64.7,0.7,1.0,0.0,0.7818,0.6235,0.0019,9.4,0.2096,low,athlete,athlete_03
14.0,6.73,4,19,6,48.41,77.8,-0.8,-0.9659,0.2588,-0.7818,0.6235,0.0334,13.7,0.8382,high,recovering,recovering_03
3.23,11.5,9,12,6,12.45,53.4,0.7,0.0,-1.0,-0.7818,0.6235,0.0,20.8,0.2148,low,student,student_11
8.34,8.27,4,23,5,89.42,62.0,-0.8,-0.2588,0.9659,-0.9749,-0.2225,0.0,16.7,0.804,high,student,student_01
12.76,6.17,2,21,1,13.53,71.6,-0.6,-0.7071,0.7071,0.7818,0.6235,0.0438,8.2,0.9597,high,student,student_16
11.53,6.99,5,12,3,53.09,70.7,-0.8,0.0,-1.0,0.4339,-0.901,0.0219,7.3,0.9049,high,professional,professional_05
14.0,4.9,2,23,6,2.45,85.6,-0.6,-0.2588,0.9659,-0.7818,0.6235,0.0813,3.4,0.98,high,shift_worker,shift_worker_06
14.0,6.96,4,20,0,120.0,79.3,-0.7,-0.866,0.5,0.0,1.0,0.0272,11.2,0.815,high,professional,professional_07
4.19,5.27,3,7,0,7.83,74.4,0.5,0.9659,-0.2588,0.0,1.0,0.0215,4.2,0.6375,high,shift_worker,shift_worker_09
2.29,4.78,5,19,2,15.46,79.8,0.7,-0.9659,0.2588,0.9749,-0.2225,0.0139,26.4,0.3874,moderate,professional,professional_05
3.08,3.5,1,22,6,2.06,76.6,-0.8,-0.5,0.866,-0.7818,0.6235,0.026,3.7,0.7444,high,shift_worker,shift_worker_15
9.69,5.64,3,18,3,21.55,63.0,-0.4,-1.0,-0.0,0.4339,-0.901,0.0429,7.5,0.7931,high,professional,professional_13
8.74,8.83,5,14,2,9.54,71.1,-0.8,-0.5,-0.866,0.9749,-0.2225,0.0,7.6,0.488,moderate,student,student_03
7.63,6.09,1,8,0,6.99,75.1,-0.6,0.866,-0.5,0.0,1.0,0.0273,21.6,0.8744,high,professional,professional_17
10.91,6.04,4,20,1,45.46,72.4,-0.4,-0.866,0.5,0.7818,0.6235,0.0401,7.4,0.9606,high,recovering,recovering_05
5.73,8.0,6,8,4,1.35,60.7,0.7,0.866,-0.5,-0.4339,-0.901,0.0,22.2,0.2433,low,athlete,athlete_08
5.75,10.6,4,15,2,19.17,86.1,-0.6,-0.7071,-0.7071,0.9749,-0.2225,0.0,-1.1,0.6644,moderate,shift_worker,shift_worker_17
3.98,6.96,7,12,1,4.69,71.2,0.9,0.0,-1.0,0.7818,0.6235,0.0077,9.4,0.3495,moderate,professional,professional_16
6.05,5.92,5,19,2,37.93,71.5,-0.8,-0.9659,0.2588,0.9749,-0.2225,0.0236,2.5,0.7737,high,professional,professional_14
4.12,8.09,8,19,0,9.16,59.5,0.6,-0.9659,0.2588,0.0,1.0,0.0,3.6,0.2783,low,athlete,athlete_11
2.54,5.06,3,12,0,6.88,52.4,0.6,0.0,-1.0,0.0,1.0,0.014,4.0,0.536,moderate,recovering,recovering_16
13.67,3.72,1,10,0,8.25,95.1,-0.6,0.5,-0.866,0.0,1.0,0.1097,14.1,0.98,high,chronic_stress,chronic_stress_15
7.19,3.0,1,23,4,13.74,72.2,-0.8,-0.2588,0.9659,-0.4339,-0.901,0.0674,8.2,0.8697,high,student,student_11
12.14,6.05,5,19,0,120.0,73.6,-0.4,-0.9659,0.2588,0.0,1.0,0.0444,27.6,0.98,high,recovering,recovering_15
1.02,7.8,10,18,0,3.12,60.1,0.6,-1.0,-0.0,0.0,1.0,0.0004,14.2,0.2436,low,athlete,athlete_02
9.44,6.45,2,22,3,120.0,59.7,-0.6,-0.5,0.866,0.4339,-0.901,0.0274,20.8,0.9375,high,student,student_03
1.73,7.46,7,19,6,9.52,81.1,0.7,-0.9659,0.2588,-0.7818,0.6235,0.0018,12.3,0.269,low,professional,professional_12
11.84,6.88,2,20,0,8.3,72.6,-0.4,-0.866,0.5,0.0,1.0,0.0249,8.6,0.8251,high,professional,professional_15
10.26,7.38,4,12,6,77.92,79.3,-0.6,0.0,-1.0,-0.7818,0.6235,0.012,12.7,0.9042,high,professional,professional_05
7.18,5.37,3,14,6,19.21,80.5,-0.7,-0.5,-0.866,-0.7818,0.6235,0.0354,13.1,0.807,high,shift_worker,shift_worker_09
3.28,5.95,2,14,3,6.62,84.2,-0.4,-0.5,-0.866,0.4339,-0.901,0.0126,13.0,0.6692,high,shift_worker,shift_worker_18
10.57,4.12,1,20,4,25.48,80.0,-0.6,-0.866,0.5,-0.4339,-0.901,0.0769,5.7,0.98,high,chronic_stress,chronic_stress_04
14.0,3.07,1,20,4,16.43,90.5,-0.7,-0.866,0.5,-0.4339,-0.901,0.1294,17.5,0.98,high,chronic_stress,chronic_stress_18
1.03,4.74,4,6,0,4.45,76.0,0.6,1.0,0.0,0.0,1.0,0.0063,11.6,0.2826,low,shift_worker,shift_worker_00
3.53,5.55,4,14,0,8.11,64.8,-0.7,-0.5,-0.866,0.0,1.0,0.0162,13.8,0.6051,moderate,student,student_02
7.47,3.0,1,15,1,100.93,93.2,-0.7,-0.7071,-0.7071,0.7818,0.6235,0.07,2.8,0.98,high,shift_worker,shift_worker_00
7.59,6.29,4,9,6,10.32,78.4,-0.6,0.7071,-0.7071,-0.7818,0.6235,0.0243,21.0,0.4782,moderate,recovering,recovering_13
8.36,5.07,1,21,4,14.22,84.1,-0.8,-0.7071,0.7071,-0.4339,-0.901,0.046,3.2,0.98,high,recovering,recovering_00
6.66,7.77,6,19,6,3.86,69.1,-0.6,-0.9659,0.2588,-0.7818,0.6235,0.0028,3.8,0.5715,moderate,professional,professional_17
5.33,3.0,1,13,1,33.79,76.2,0.7,-0.2588,-0.9659,0.7818,0.6235,0.0499,7.1,0.9226,high,chronic_stress,chronic_stress_11
14.0,4.8,2,21,6,43.64,83.8,-0.7,-0.7071,0.7071,-0.7818,0.6235,0.0841,20.6,0.98,high,chronic_stress,chronic_stress_09
4.47,3.63,1,14,4,2.32,83.4,-0.8,-0.5,-0.866,-0.4339,-0.901,0.0366,2.9,0.98,high,shift_worker,shift_worker_14
5.27,4.02,3,23,4,17.22,68.5,-0.4,-0.2588,0.9659,-0.4339,-0.901,0.0393,5.1,0.7706,high,student,student_06
4.84,8.47,5,20,1,3.5,66.6,0.5,-0.866,0.5,0.7818,0.6235,0.0,2.0,0.1471,low,recovering,recovering_10
14.0,6.69,3,12,6,36.09,61.7,0.6,0.0,-1.0,-0.7818,0.6235,0.0345,17.4,0.71,high,recovering,recovering_04
9.4,4.51,1,10,3,10.78,88.7,-0.6,0.5,-0.866,0.4339,-0.901,0.0615,13.7,0.98,high,chronic_stress,chronic_stress_19
5.63,7.26,7,19,1,16.98,73.1,0.5,-0.9659,0.2588,0.7818,0.6235,0.0078,2.6,0.2038,low,athlete,athlete_11
2.08,3.0,1,10,1,2.67,67.4,-0.7,0.5,-0.866,0.7818,0.6235,0.0195,24.9,0.8635,high,chronic_stress,chronic_stress_10
6.65,5.37,3,23,2,4.99,76.3,-0.7,-0.2588,0.9659,0.9749,-0.2225,0.0328,16.0,0.98,high,student,student_13
5.6,6.06,4,18,6,8.99,79.0,0.6,-1.0,-0.0,-0.7818,0.6235,0.0204,17.5,0.4598,moderate,professional,professional_07
14.0,6.29,4,8,2,20.0,72.9,-0.6,0.866,-0.5,0.9749,-0.2225,0.0448,5.8,0.8869,high,professional,professional_00
11.44,7.24,3,21,6,0.5,89.8,-0.7,-0.7071,0.7071,-0.7818,0.6235,0.0162,12.2,0.9355,high,student,student_02
3.82,6.69,5,7,1,78.25,63.4,-0.8,0.9659,-0.2588,0.7818,0.6235,0.0094,7.5,0.7842,high,athlete,athlete_06
2.61,5.8,5,22,2,1.4,77.3,0.6,-0.5,0.866,0.9749,-0.2225,0.0108,16.1,0.439,moderate,student,student_07
1.81,5.19,3,7,2,24.69,73.0,-0.8,0.9659,-0.2588,0.9749,-0.2225,0.0096,14.1,0.8463,high,shift_worker,shift_worker_04
8.55,7.76,5,19,2,23.16,63.0,-0.6,-0.9659,0.2588,0.9749,-0.2225,0.0039,5.6,0.7601,high,professional,professional_12
9.34,7.89,4,20,6,37.6,63.3,-0.6,-0.866,0.5,-0.7818,0.6235,0.002,11.5,0.5415,moderate,student,student_12
7.15,6.86,5,10,0,8.53,88.9,-0.7,0.5,-0.866,0.0,1.0,0.0152,9.9,0.8344,high,student,student_14
7.53,4.96,1,10,0,25.29,74.2,0.5,0.5,-0.866,0.0,1.0,0.0429,2.8,0.766,high,chronic_stress,chronic_stress_05
10.31,3.0,1,22,6,67.7,78.4,-0.4,-0.5,0.866,-0.7818,0.6235,0.0967,5.4,0.98,high,shift_worker,shift_worker_19
2.63,7.53,3,7,2,8.86,84.3,-0.6,0.9659,-0.2588,0.9749,-0.2225,0.0023,15.5,0.5611,moderate,shift_worker,shift_worker_17
13.15,5.85,1,10,1,35.32,78.5,-0.7,0.5,-0.866,0.7818,0.6235,0.053,23.7,0.98,high,chronic_stress,chronic_stress_05
0.45,7.64,7,6,1,2.01,60.6,-0.4,1.0,0.0,0.7818,0.6235,0.0003,15.7,0.0751,low,athlete,athlete_08
14.0,9.29,4,23,5,105.93,70.0,-0.6,-0.2588,0.9659,-0.9749,-0.2225,0.0,4.2,0.941,high,student,student_16
3.88,5.32,2,23,0,23.58,87.8,-0.6,-0.2588,0.9659,0.0,1.0,0.0195,17.8,0.98,high,shift_worker,shift_worker_12
11.11,4.55,1,22,2,7.64,66.5,-0.4,-0.5,0.866,0.9749,-0.2225,0.0718,2.2,0.98,high,student,student_06
5.27,5.42,2,14,4,36.38,66.8,-0.6,-0.5,-0.866,-0.4339,-0.901,0.0255,24.8,0.6141,moderate,shift_worker,shift_worker_02
14.0,6.89,3,21,6,109.89,95.1,-0.7,-0.7071,0.7071,-0.7818,0.6235,0.0292,19.4,0.9715,high,student,student_11
10.36,6.01,2,15,4,23.02,89.0,0.6,-0.7071,-0.7071,-0.4339,-0.901,0.0387,17.5,0.8902,high,shift_worker,shift_worker_14
3.28,6.7,4,14,6,35.34,81.0,-0.7,-0.5,-0.866,-0.7818,0.6235,0.008,6.4,0.6512,high,shift_worker,shift_worker_07
3.93,6.41,3,13,5,12.77,85.9,0.6,-0.2588,-0.9659,-0.9749,-0.2225,0.0117,14.0,0.4423,moderate,chronic_stress,chronic_stress_07
0.84,9.86,10,18,5,0.5,52.9,0.7,-1.0,-0.0,-0.9749,-0.2225,0.0,11.9,0.0302,low,athlete,athlete_15
5.56,7.01,5,12,0,7.72,73.5,-0.7,0.0,-1.0,0.0,1.0,0.0103,4.8,0.7145,high,recovering,recovering_19
3.84,6.68,3,10,0,13.19,77.0,-0.8,0.5,-0.866,0.0,1.0,0.0095,18.8,0.7148,high,chronic_stress,chronic_stress_01
4.97,5.16,3,20,3,4.95,93.6,-0.7,-0.866,0.5,0.4339,-0.901,0.0265,8.6,0.8238,high,chronic_stress,chronic_stress_10
8.49,7.97,7,18,0,24.38,57.3,-0.7,-1.0,-0.0,0.0,1.0,0.0005,16.3,0.6219,moderate,athlete,athlete_18
2.72,5.5,2,22,2,27.62,88.4,0.9,-0.5,0.866,0.9749,-0.2225,0.0128,9.8,0.5323,moderate,chronic_stress,chronic_stress_14
6.29,6.2,4,22,1,5.32,75.9,-0.8,-0.5,0.866,0.7818,0.6235,0.0213,15.1,0.5673,moderate,shift_worker,shift_worker_09
2.42,6.3,5,8,4,21.47,69.6,-0.6,0.866,-0.5,-0.4339,-0.901,0.0077,6.3,0.5981,moderate,recovering,recovering_07
14.0,5.21,2,19,1,52.6,82.8,-0.6,-0.9659,0.2588,0.7818,0.6235,0.0734,11.8,0.98,high,recovering,recovering_19
9.15,5.78,3,9,5,24.94,62.4,-0.6,0.7071,-0.7071,-0.9749,-0.2225,0.038,8.2,0.7955,high,chronic_stress,chronic_stress_17
14.0,5.9,4,21,2,65.56,92.7,-0.8,-0.7071,0.7071,0.9749,-0.2225,0.0552,-1.0,0.98,high,recovering,recovering_11
2.15,5.39,3,9,0,11.73,63.7,0.7,0.7071,-0.7071,0.0,1.0,0.0105,25.8,0.2416,low,recovering,recovering_13
6.64,6.42,2,20,1,28.26,86.6,-0.6,-0.866,0.5,0.7818,0.6235,0.0197,4.8,0.8918,high,professional,professional_02
14.0,7.36,2,13,6,14.37,74.2,-0.7,-0.2588,-0.9659,-0.7818,0.6235,0.0168,19.4,0.9316,high,chronic_stress,chronic_stress_11
14.0,6.86,2,21,5,23.8,79.2,-0.7,-0.7071,0.7071,-0.9749,-0.2225,0.03,14.3,0.9595,high,chronic_stress,chronic_stress_16
5.65,6.2,4,10,3,36.82,87.5,-0.6,0.5,-0.866,0.4339,-0.901,0.0191,8.8,0.6584,high,student,student_05
1.56,4.71,5,9,0,1.89,76.6,-0.7,0.7071,-0.7071,0.0,1.0,0.0096,4.3,0.5917,moderate,recovering,recovering_14
6.6,6.17,4,23,5,2.49,72.1,0.6,-0.2588,0.9659,-0.9749,-0.2225,0.0226,22.5,0.5479,moderate,student,student_04
14.0,9.62,4,12,6,80.26,80.0,-0.7,0.0,-1.0,-0.7818,0.6235,0.0,27.1,0.98,high,student,student_11
6.98,8.18,7,12,4,9.85,51.3,0.7,0.0,-1.0,-0.4339,-0.901,0.0,-2.9,0.3916,moderate,athlete,athlete_11
3.65,3.0,1,10,4,8.67,73.5,0.5,0.5,-0.866,-0.4339,-0.901,0.0342,17.1,0.6569,high,chronic_stress,chronic_stress_00
4.43,6.74,5,10,6,10.34,82.0,-0.8,0.5,-0.866,-0.7818,0.6235,0.0105,6.9,0.6485,high,student,student_06
9.54,4.43,1,23,5,58.97,75.6,-0.6,-0.2588,0.9659,-0.9749,-0.2225,0.0638,11.1,0.98,high,shift_worker,shift_worker_15
5.0,6.83,4,20,0,5.15,76.9,0.6,-0.866,0.5,0.0,1.0,0.011,6.2,0.5007,moderate,professional,professional_18
8.95,4.68,2,20,0,120.0,71.5,-0.8,-0.866,0.5,0.0,1.0,0.0557,15.5,0.98,high,professional,professional_11
3.27,6.72,4,22,2,1.58,77.9,-0.6,-0.5,0.866,0.9749,-0.2225,0.0079,25.0,0.6707,high,shift_worker,shift_worker_11
1.39,6.78,3,8,3,1.64,81.2,-0.6,0.866,-0.5,0.4339,-0.901,0.0032,15.7,0.6667,high,professional,professional_09
7.04,5.25,1,22,6,2.83,73.8,-0.7,-0.5,0.866,-0.7818,0.6235,0.0363,5.4,0.9267,high,chronic_stress,chronic_stress_12
1.89,7.81,3,14,4,1.39,67.0,0.5,-0.5,-0.866,-0.4339,-0.901,0.0007,23.1,0.4329,moderate,shift_worker,shift_worker_08
14.0,6.14,1,23,3,65.6,76.8,-0.7,-0.2588,0.9659,0.4339,-0.901,0.0489,2.7,0.98,high,student,student_04
3.87,6.3,4,21,4,24.08,89.2,-0.4,-0.7071,0.7071,-0.4339,-0.901,0.0124,9.1,0.6121,moderate,student,student_10
5.03,6.84,4,19,6,21.6,61.8,0.6,-0.9659,0.2588,-0.7818,0.6235,0.011,12.8,0.534,moderate,recovering,recovering_01
9.61,4.24,2,23,5,11.18,84.2,-0.4,-0.2588,0.9659,-0.9749,-0.2225,0.0678,10.2,0.98,high,shift_worker,shift_worker_04
10.73,6.08,2,14,1,13.17,83.6,-0.6,-0.5,-0.866,0.7818,0.6235,0.0386,10.5,0.98,high,student,student_08
1.5,6.34,3,10,4,10.2,74.1,-0.7,0.5,-0.866,-0.4339,-0.901,0.0047,10.9,0.5417,moderate,student,student_15
4.28,6.73,6,12,2,21.51,69.1,-0.4,0.0,-1.0,0.9749,-0.2225,0.0102,1.8,0.5793,moderate,recovering,recovering_18
2.74,5.52,1,14,5,15.97,61.6,-0.6,-0.5,-0.866,-0.9749,-0.2225,0.0127,22.0,0.647,high,student,student_10
10.46,5.65,3,19,2,120.0,81.7,-0.6,-0.9659,0.2588,0.9749,-0.2225,0.0462,16.9,0.98,high,professional,professional_16
3.63,3.98,1,23,3,11.77,81.1,-0.6,-0.2588,0.9659,0.4339,-0.901,0.0274,16.1,0.7215,high,shift_worker,shift_worker_01
3.15,4.91,2,22,0,2.26,70.6,-0.8,-0.5,0.866,0.0,1.0,0.0182,14.3,0.8634,high,student,student_04
4.62,8.43,8,7,6,9.06,64.3,0.6,0.9659,-0.2588,-0.7818,0.6235,0.0,2.9,0.3066,low,athlete,athlete_05
6.26,7.47,6,8,2,5.52,80.0,0.6,0.866,-0.5,0.9749,-0.2225,0.0062,14.8,0.4676,moderate,professional,professional_03
2.96,5.78,2,15,1,8.31,80.5,0.7,-0.7071,-0.7071,0.7818,0.6235,0.0123,0.7,0.3804,moderate,shift_worker,shift_worker_10
14.0,5.91,3,20,4,120.0,72.8,-0.7,-0.866,0.5,-0.4339,-0.901,0.055,-2.8,0.98,high,professional,professional_10
1.87,6.44,5,19,6,3.53,64.8,-0.6,-0.9659,0.2588,-0.7818,0.6235,0.0055,9.0,0.5463,moderate,recovering,recovering_15
6.94,6.11,1,23,0,3.41,74.9,-0.7,-0.2588,0.9659,0.0,1.0,0.0246,31.6,0.8609,high,student,student_13
1.13,3.92,3,21,2,4.41,67.5,-0.7,-0.7071,0.7071,0.9749,-0.2225,0.0086,7.5,0.7049,high,student,student_12
8.49,5.7,3,13,6,62.82,79.7,-0.7,-0.2588,-0.9659,-0.7818,0.6235,0.0366,13.7,0.98,high,chronic_stress,chronic_stress_07
5.69,8.1,7,22,3,76.74,77.8,-0.4,-0.5,0.866,0.4339,-0.901,0.0,21.1,0.7876,high,shift_worker,shift_worker_10
1.71,5.21,3,9,2,19.91,68.7,0.6,0.7071,-0.7071,0.9749,-0.2225,0.009,4.6,0.4521,moderate,recovering,recovering_11
7.56,6.45,5,19,2,18.63,61.5,-0.4,-0.9659,0.2588,0.9749,-0.2225,0.022,21.4,0.5491,moderate,recovering,recovering_00
4.64,6.47,3,12,0,7.25,63.3,-0.4,0.0,-1.0,0.0,1.0,0.0133,21.5,0.4823,moderate,professional,professional_04
1.31,5.18,1,9,1,9.34,93.7,-0.6,0.7071,-0.7071,0.7818,0.6235,0.0069,3.1,0.6551,high,chronic_stress,chronic_stress_18
1.22,8.1,9,7,0,4.64,56.9,-0.8,0.9659,-0.2588,0.0,1.0,0.0,10.4,0.084,low,athlete,athlete_16
3.27,7.34,6,18,3,0.74,49.3,0.7,-1.0,-0.0,0.4339,-0.901,0.0041,16.2,0.246,low,athlete,athlete_10
1.95,7.5,5,20,0,3.57,70.3,0.7,-0.866,0.5,0.0,1.0,0.0018,9.8,0.2522,low,professional,professional_15
